id	CustomerName	CustomerAddress	stateCode	idProduct	RegisterTime	Shop1	Shop2	Shop3	Shop4	Shop5	Shop6	Shop7
3484	Jimmy James Roosevelt	Newbury Road	LA	21	1971-10-31 11:33:20.000	41739.0	4400.0747	10641.0	114.0	46540.227	5847208.0	1.66811552E8
3485	William Franklin Hoover	Cerrillos Road	TX	36	2004-04-27 10:06:40.000	26190.0	62768.67	152.0	42.0	99628.375	1040896.0	2.39807904E8
3486	Lyndon Lyndon McKinley	Lake Tahoe Blvd.	MS	31	1989-05-21 05:14:56.000	18381.0	15765.363	6135.0	36.0	82350.945	7850460.0	5.6481094E8
3487	Thomas Thomas Harrison	Calle Real	AK	37	2003-12-07 03:33:20.000	94502.0	72158.08	5878.0	17.0	82532.01	1466140.0	9374982.0
3488	Jimmy George Pierce	Bayshore Freeway	DE	20	2002-04-25 04:48:16.000	23500.0	7363.6636	18829.0	220.0	55075.473	4062177.0	1.8598648E8
3489	Harry Theodore Fillmore	Corona Del Mar	DE	7	1987-11-18 02:13:20.000	50049.0	28897.967	30438.0	82.0	73547.73	5909752.0	2.19794912E8
3490	Dwight Bill Hoover	Lindbergh Blvd	NE	43	2000-04-06 12:53:20.000	57264.0	86986.664	417.0	100.0	80791.125	2130540.0	1.52420608E8
3491	Millard Millard Taylor	Carpinteria North	ID	32	1992-09-06 06:20:00.000	84590.0	78515.84	28810.0	112.0	12132.605	6085170.0	2.73826432E8
3492	Herbert William Monroe	Burnett Road	ME	18	2006-02-28 12:13:20.000	34870.0	21037.176	8835.0	13.0	24560.37	1856051.0	1.78348432E8
3493	Ulysses Rutherford Harrison	Erringer Road	DE	17	1989-08-27 06:46:40.000	32805.0	67839.445	10319.0	166.0	64158.312	1569193.0	6.031224E7
3494	Andrew Lyndon Reagan	Via Real	NM	48	2000-10-21 05:14:56.000	85072.0	70720.56	17231.0	2.0	76834.89	4727460.0	5.13611808E8
3495	Dwight Grover Garfield	Castillo Drive	ME	12	2001-11-01 11:06:40.000	41640.0	4751.133	13819.0	44.0	64026.19	1919251.0	1.30201296E8
3496	Woodrow Martin Pierce	Via Real	KS	34	1978-04-17 11:20:00.000	40244.0	45448.086	17718.0	72.0	99523.375	1560416.0	2.9331232E8
3497	Bill Thomas Polk	Via Real	MT	30	2004-10-05 10:33:20.000	8728.0	98320.56	31554.0	64.0	6686.7285	8229498.0	5.8354906E8
3498	Theodore Benjamin Harding	Steele Lane	AK	21	1992-12-22 12:28:16.000	61295.0	12320.103	13490.0	185.0	16908.043	7513125.0	6.2374484E7
3499	Calvin Thomas Van Buren	E Fowler Avenue	MD	48	2000-01-19 11:46:40.000	17075.0	83940.03	31645.0	138.0	50843.34	9228020.0	1.64510176E8
3500	Warren Bill Polk	W. Russell St.	MA	4	1972-07-19 09:54:56.000	32680.0	44256.656	19539.0	218.0	44703.477	8204599.0	7.4206925E8
3501	Herbert Chester Buchanan	N Harrison St	MA	3	2000-07-03 01:00:00.000	61328.0	9379.75	22341.0	193.0	3411.8235	109192.0	6.0413048E7
3502	Grover Millard Fillmore	Steele Lane	ID	23	1983-04-01 03:46:40.000	91748.0	23578.727	13275.0	149.0	45528.35	8580384.0	1.86341408E8
3503	Woodrow Herbert Carter	Cleveland Ave.	NC	14	2000-11-17 08:00:00.000	62742.0	92067.77	20166.0	89.0	80745.35	533620.0	5173749.0
3504	Theodore Rutherford Cleveland	San Diego Freeway	OK	36	1993-04-30 09:00:00.000	59284.0	80913.75	4824.0	166.0	3200.51	4582256.0	1.21602624E8
3505	Franklin Ronald Washington	N Harrison St	MO	45	1972-10-18 01:40:00.000	21294.0	68760.586	19803.0	190.0	56128.55	475676.0	1.17592544E8
3506	James Franklin Polk	Pacific Hwy S	WA	28	1990-02-15 05:33:20.000	28620.0	30005.314	17364.0	92.0	41328.55	3606134.0	1.1272068E7
3507	James Harry Madison	Jones Road	VA	43	1990-06-29 12:46:40.000	18461.0	7200.6772	19805.0	106.0	11649.406	7979350.0	1.01445752E8
3508	Martin Rutherford Arthur	El Camino Real	MD	25	1977-07-09 09:14:56.000	83305.0	5252.6694	17734.0	216.0	12351.858	9668132.0	6.344936E7
3509	Dwight Chester Quincy	Hutchinson Rd	IN	44	1980-04-16 02:26:40.000	11440.0	90367.03	14535.0	192.0	22188.594	6985600.0	4.30928128E8
3510	Rutherford John Coolidge	Castillo Drive	FL	14	2005-07-10 04:48:16.000	26625.0	27886.14	28313.0	236.0	51032.793	8625547.0	1.67015152E8
3511	Franklin Martin Hayes	Milpas Street	OK	8	1975-11-27 01:34:56.000	30222.0	92608.52	13687.0	150.0	11225.0625	5557858.0	3.85028288E8
3512	Rutherford Woodrow Johnson	Harry S Truman Blvd	AK	37	1985-06-24 12:20:00.000	9434.0	85176.8	29458.0	211.0	31786.363	2310772.0	5.347848E8
3513	Calvin Chester Monroe	Padre Boulevard	SD	46	2002-02-13 01:21:36.000	53280.0	15850.179	11938.0	236.0	74180.805	6173251.0	1613400.0
3514	Warren Rutherford Truman	Santa Ana Freeway	NV	42	1975-03-10 11:48:16.000	90071.0	55000.22	7878.0	248.0	52174.926	7071541.0	1.09755344E8
3515	Rutherford Theodore Fillmore	Greenwood Road	SD	7	2006-04-25 07:13:20.000	92992.0	21068.488	18795.0	224.0	56800.22	7345016.0	3.39073984E8
3516	William John Clinton	Monroe Street	MN	12	2002-10-22 04:20:00.000	87245.0	11581.061	8451.0	144.0	78700.086	1819138.0	1.10124912E8
3517	Martin Benjamin Buchanan	East Calle Primera	WI	44	1993-04-04 01:41:36.000	93960.0	40092.918	11523.0	108.0	6068.822	4820842.0	3.29283296E8
3518	Bill Harry Pierce	Katella Avenue	ID	31	1982-02-28 04:00:00.000	85642.0	31975.662	6091.0	232.0	31400.637	7871818.0	1.4937525E7
3519	Grover Harry Garfield	Grandview Drive	NY	31	1982-06-09 09:40:00.000	45553.0	57056.707	6300.0	228.0	4288.413	4267178.0	7.462135E8
3520	Dwight Bill Eisenhower	Tully Road East	LA	32	1992-11-09 04:41:36.000	67816.0	78824.6	27789.0	232.0	98172.42	4086710.0	2.8496544E8
3521	Franklin Zachary Adams	Castillo Drive	RI	42	1986-03-07 06:13:20.000	71680.0	42992.883	10244.0	102.0	58832.027	2168248.0	2.18813104E8
3522	Warren Harry Monroe	Katella Avenue	DE	48	2005-10-21 09:13:20.000	30597.0	88888.91	31017.0	224.0	89462.92	2978625.0	1.3332438E7
3523	John Harry Polk	Carpinteria Avenue	SC	37	2003-11-19 12:00:00.000	2936.0	3568.977	25002.0	39.0	8968.861	305115.0	8.8584008E7
3524	Warren Martin Eisenhower	Timberlane Drive	VA	16	1986-02-08 03:20:00.000	31025.0	67808.664	31212.0	122.0	62334.277	3444220.0	9.1163024E7
3525	Franklin John Fillmore	Santa Rosa South	WV	17	2006-10-26 07:00:00.000	42993.0	74365.48	9249.0	26.0	87620.89	367640.0	3.32130784E8
3526	Millard Chester Grant	Burnett Road	CO	29	1982-07-16 01:28:16.000	81938.0	26478.38	14008.0	237.0	1136.0276	8257250.0	1.71304272E8
3527	Ronald Martin Hoover	Timberlane Drive	ID	50	2000-03-05 10:13:20.000	79942.0	73500.11	18679.0	188.0	21277.527	2787267.0	3.42208768E8
3528	Ronald James Tyler	San Diego Freeway	MO	4	1989-06-13 05:53:20.000	93625.0	62366.71	20442.0	181.0	9730.516	4912500.0	2.34729792E8
3529	Martin Herbert Polk	Bailard Avenue	NV	37	2000-09-27 10:46:40.000	46990.0	2720.903	24851.0	50.0	85200.36	9193533.0	5.21018016E8
3530	Lyndon Millard Polk	North Erringer Road	OK	17	2003-07-08 04:34:56.000	30000.0	18594.514	8283.0	46.0	78892.83	6634642.0	8.5960184E7
3531	Martin William Jefferson	Cabrillo Highway	CO	44	1983-10-11 07:00:00.000	31816.0	41000.57	12515.0	128.0	40020.14	3663308.0	9.1013933E8
3532	Zachary Ronald Johnson	Cleveland Ave.	DE	37	1994-02-19 03:08:16.000	89712.0	22592.74	636.0	184.0	81567.99	3723965.0	1.6572744E7
3533	Herbert Rutherford Carter	Moreno Drive	WI	36	1989-06-27 06:08:16.000	95872.0	71250.71	30293.0	70.0	59485.125	7178778.0	2.21147808E8
3534	Andrew Gerald Madison	El Camino Real	NE	42	1994-04-21 04:46:40.000	20328.0	98205.72	31202.0	192.0	97502.21	8063570.0	1.501941E7
3535	Andrew Harry Roosevelt	Santa Ana Freeway	MD	19	2006-06-11 05:26:40.000	70730.0	49666.715	26033.0	71.0	44422.44	8853648.0	4.16302336E8
3536	Woodrow Bill Grant	Pacific Hwy S	MO	28	1980-10-29 08:40:00.000	11290.0	94176.45	9559.0	137.0	82888.01	4506207.0	2.3019112E7
3537	Harry Chester Roosevelt	Burnett Road	TN	48	1990-11-20 11:20:00.000	65790.0	89480.49	19431.0	236.0	60850.41	3113277.0	7.7558035E8
3538	Dwight Millard Reagan	Bayshore Freeway	OH	7	1982-06-18 06:48:16.000	57346.0	39055.43	2523.0	156.0	32579.27	6123824.0	2.51858272E8
3539	Dwight Calvin Johnson	North Atherton Street	UT	27	2005-11-22 10:53:20.000	2716.0	85570.77	25878.0	38.0	79892.54	7243985.0	4.08148576E8
3540	Franklin Rutherford Madison	Carpinteria Avenue	MN	21	1985-01-25 12:13:20.000	41088.0	95680.625	16294.0	104.0	91366.52	2657984.0	7.2587526E8
3541	Chester Harry Johnson	French Camp Turnpike Road	FL	28	1990-11-21 10:41:36.000	28272.0	7336.712	11553.0	57.0	93104.85	5753017.0	1.46800128E8
3542	Gerald Harry Adams	Richmond Hill	ME	44	1996-04-17 01:13:20.000	93362.0	74456.71	1516.0	24.0	57000.11	2925812.0	1.27474872E8
3543	Lyndon Abraham Coolidge	East Fry Blvd.	MA	4	2002-10-08 08:48:16.000	42688.0	6468.0957	23450.0	72.0	66939.01	5946439.0	2.81733472E8
3544	Harry Theodore Harrison	Via Real	NM	6	1989-09-04 04:48:16.000	18436.0	81876.13	6882.0	217.0	33725.383	8530904.0	1.21728264E8
3545	Franklin Dwight Taylor	Cleveland Ave.	LA	35	2002-06-05 09:54:56.000	42000.0	50930.594	14298.0	44.0	64504.594	6435192.0	5.9394381E8
3546	Calvin Millard Harrison	East Calle Primera	MT	31	1978-08-31 05:01:36.000	67164.0	67931.38	2288.0	205.0	48818.965	8554968.0	3.559456E8
3547	William Bill Garfield	North Atherton Street	NC	12	1972-06-17 12:08:16.000	96768.0	32048.775	5310.0	132.0	23788.254	7513936.0	8.9129338E8
3548	Woodrow Herbert Tyler	Timberlane Drive	NM	1	1982-09-26 04:46:40.000	82390.0	19900.84	13854.0	142.0	39962.863	4136075.0	4.84293888E8
3549	Martin Harry Carter	South Highway	RI	46	1986-01-23 01:21:36.000	94607.0	68136.54	783.0	162.0	62110.07	5206845.0	7.4733843E8
3550	Theodore Martin Fillmore	San Luis Obispo North	UT	24	2006-03-17 03:48:16.000	5652.0	92141.93	23102.0	26.0	62761.71	5919675.0	1.7276688E7
3551	Harry Richard Quincy	East Fry Blvd.	GA	30	2000-10-22 08:33:20.000	4144.0	7306.743	21948.0	139.0	46584.188	9153446.0	1.1779776E7
3552	Ulysses Lyndon Harrison	Tanger Blvd	IA	3	2005-09-04 03:13:20.000	17338.0	17000.814	21588.0	216.0	95424.82	102520.0	1.7881472E8
3553	Richard Dwight Nixon	Richmond Hill	NE	26	1992-02-14 09:33:20.000	41320.0	23232.455	15377.0	134.0	88600.836	2775560.0	2.6196024E7
3554	Calvin Theodore Buchanan	Santa Monica Road	CO	9	1994-03-12 07:20:00.000	6374.0	97922.64	13414.0	160.0	76570.15	2105144.0	3.13690656E8
3555	Ronald Chester Johnson	Cabrillo Highway	OK	33	2006-01-23 05:48:16.000	96948.0	57328.58	21553.0	222.0	51657.363	9320104.0	3.61815136E8
3556	Ulysses Bill Madison	San Luis Obispo North	IL	8	2000-01-24 07:46:40.000	73904.0	38525.145	27651.0	202.0	99057.34	9295838.0	2.56845056E8
3557	Millard Warren Johnson	Harry S Truman Blvd	WV	1	1977-11-29 04:54:56.000	97487.0	81130.35	8631.0	132.0	17052.4	6808350.0	4.17103712E8
3558	Woodrow Bill Quincy	Bayshore Freeway	VT	24	2004-03-06 01:21:36.000	40365.0	59836.562	25332.0	168.0	48384.926	5999513.0	2.67177856E8
3559	Bill Martin Roosevelt	Santa Rosa North	PA	33	1993-11-13 03:06:40.000	42880.0	86468.086	25849.0	120.0	85438.02	8610266.0	2.17575264E8
3560	Grover Calvin Ford	El Camino Real	AZ	10	1977-05-06 10:46:40.000	79365.0	2160.1653	20664.0	122.0	5201.488	9311467.0	1.41272208E8
3561	Bill Harry Reagan	Santa Rosa North	CA	47	1983-01-09 11:33:20.000	78208.0	65716.86	9219.0	146.0	90540.39	4475614.0	8.2813037E8
3562	Thomas Woodrow Clinton	Greenwood Road	VT	49	1994-04-08 12:06:40.000	68544.0	14800.532	18783.0	208.0	70402.74	2323008.0	1.75642336E8
3563	Gerald Ulysses Clinton	Westside Freeway	UT	18	2006-02-26 03:21:36.000	60482.0	51530.72	11718.0	32.0	53986.74	7055854.0	5.5114288E7
3564	George Grover Pierce	Jean de la Fontaine	VA	2	2004-11-16 10:13:20.000	50063.0	30688.818	27834.0	141.0	72925.9	7952637.0	3210750.0
3565	Martin Grover Ford	Greenwood Road	NE	6	2005-05-08 04:48:16.000	39365.0	71750.38	21689.0	150.0	3120.457	7629550.0	4.3795856E8
3566	Bill Ulysses Clinton	Cabrillo Highway	CO	49	1994-05-25 01:54:56.000	38114.0	80032.97	2620.0	253.0	14048.854	5148741.0	2.57006464E8
3567	Harry Jimmy Roosevelt	Pacific Hwy S	ME	28	2002-04-30 09:53:20.000	11892.0	74058.56	5106.0	74.0	64.049	4090160.0	1.29730144E8
3568	Lyndon Theodore Arthur	Corona Del Mar	NY	8	1989-09-10 11:41:36.000	57126.0	85440.92	2903.0	158.0	5124.567	2322640.0	2.92700544E8
3569	John George Wilson	Carpinteria North	WY	44	2000-12-30 01:20:00.000	52676.0	58613.58	29107.0	32.0	19170.34	463996.0	3.1145796E7
3570	John William Johnson	San Simeon	NC	36	1983-04-24 08:20:00.000	83340.0	44605.883	20978.0	128.0	53220.59	6317444.0	2.91549024E8
3571	Bill James Madison	Redwood Highway	AR	21	1970-10-22 12:33:20.000	64174.0	90769.22	18204.0	223.0	67116.54	7484908.0	3.5544384E7
3572	John Jimmy Hayes	Moreno Drive	ND	19	1970-04-01 02:14:56.000	68770.0	47284.703	14778.0	108.0	15052.707	7648351.0	1.71176624E8
3573	George Herbert Jefferson	Tanger Blvd	IN	2	2002-12-07 10:26:40.000	30719.0	96662.9	15051.0	243.0	47100.0	6457236.0	6.4721536E8
3574	Bill Millard Washington	Monroe Street	PA	1	1974-07-24 02:06:40.000	78865.0	33526.207	12981.0	16.0	57600.652	3991040.0	2.73052256E8
3575	Bill Woodrow Harding	Padre Boulevard	AZ	20	2002-08-23 02:48:16.000	41140.0	66480.98	10204.0	148.0	96242.69	2980032.0	5.1016368E8
3576	Millard Thomas Madison	Santa Rosa North	HI	18	1972-03-06 08:00:00.000	74880.0	2946.695	26021.0	56.0	57768.234	3927567.0	1.43584976E8
3577	Woodrow Richard Taft	Burnett Road	MT	4	1983-03-23 09:33:20.000	52666.0	63904.418	23877.0	1.0	6095.632	5624496.0	1.1365208E8
3578	Woodrow James Carter	San Marcos	IL	35	1977-05-29 02:20:00.000	14400.0	52896.94	539.0	232.0	8762.544	9127035.0	2.9848526E7
3579	John Rutherford Truman	San Marcos	CO	20	2001-03-17 08:01:36.000	94023.0	52457.76	23428.0	220.0	65141.12	6802045.0	8997514.0
3580	Grover Warren Coolidge	Carpinteria Avenue	FL	11	2000-04-26 06:40:00.000	91361.0	72520.83	9483.0	48.0	94660.81	7480959.0	2.86525888E8
3581	Herbert Chester Kennedy	Bayshore Freeway	MD	28	2001-08-12 12:34:56.000	29199.0	76992.29	3245.0	184.0	74499.36	4361904.0	3.19079072E8
3582	Woodrow Ronald Tyler	San Luis Obispo North	NJ	6	2000-06-20 12:20:00.000	15469.0	8820.8	26574.0	86.0	66949.16	4231650.0	1.46215696E8
3583	Jimmy Warren Carter	Westside Freeway	NV	4	2000-06-04 07:13:20.000	11870.0	16770.617	31304.0	100.0	61752.754	870345.0	1107082.0
3584	Thomas Woodrow Grant	Jean de la Fontaine	OH	18	2001-03-12 09:20:00.000	4660.0	93375.586	18772.0	112.0	18585.492	7318230.0	7.3006726E8
3585	Woodrow Richard Jackson	Jones Road	TN	35	2007-11-07 01:46:40.000	97740.0	52650.266	22332.0	25.0	2989.998	1080144.0	9.1509261E8
3586	Chester Lyndon Roosevelt	Hutchinson Rd	AZ	42	2006-12-11 03:48:16.000	49758.0	3304.532	7384.0	60.0	18801.236	7241294.0	2.82281824E8
3587	Martin Woodrow Reagan	Harbor Dr	PA	19	1970-07-05 10:06:40.000	25527.0	29626.986	15303.0	112.0	92720.305	8251113.0	5.9542056E7
3588	Lyndon Ulysses Adams	Milpas Street	ID	49	2005-07-07 05:14:56.000	19680.0	50050.914	17451.0	225.0	58011.73	7811880.0	4.26822592E8
3589	Zachary Andrew Eisenhower	Castillo Drive	AR	22	1975-07-05 10:21:36.000	12062.0	91659.16	21653.0	202.0	7840.586	190116.0	5.5826296E7
3590	William Dwight Monroe	Jones Road	AK	45	2000-12-24 07:20:00.000	72678.0	47608.125	25005.0	30.0	39504.793	5689923.0	3.7714136E7
3591	Jimmy Gerald Garfield	Santa Ana Freeway	UT	48	2006-10-31 04:41:36.000	91426.0	84196.63	20157.0	132.0	79909.21	8290400.0	7.8468976E7
3592	Lyndon James Taylor	Monroe Street	ME	42	1989-01-21 04:26:40.000	93732.0	39536.83	2874.0	66.0	84202.25	7653828.0	1.16599504E8
3593	Millard Jimmy Nixon	Lawrenceville Suwanee	NC	33	1980-11-07 06:41:36.000	91015.0	87368.79	11109.0	114.0	66240.48	2132490.0	2.28494816E8
3594	James William Reagan	Carpinteria South	IA	17	2005-11-16 12:13:20.000	12495.0	24320.188	25644.0	195.0	64724.832	5718656.0	6.6146048E8
3595	Lyndon Benjamin Tyler	Burnett Road	TN	36	2002-07-23 04:46:40.000	54873.0	39700.42	30665.0	200.0	85271.95	4154280.0	1.9951938E7
3596	Martin Ronald Coolidge	Lindbergh Blvd	SD	50	2001-06-17 02:08:16.000	52772.0	17910.613	8429.0	46.0	46501.15	2698060.0	2.18149104E8
3597	Rutherford Thomas Johnson	East 1st Street	IL	22	1983-09-26 05:53:20.000	57980.0	77840.97	17763.0	59.0	88376.39	8768960.0	2.0614256E8
3598	George Bill Ford	Jean de la Fontaine	AR	49	1971-03-31 09:33:20.000	60900.0	31925.148	8094.0	128.0	37996.594	8305550.0	2.3276598E7
3599	Chester Lyndon Wilson	North Atherton Street	DE	17	1975-03-22 01:34:56.000	9000.0	27960.021	11635.0	218.0	64450.14	1944604.0	1.82355776E8
3600	Andrew Gerald Van Buren	Erringer Road	OK	11	2005-03-05 05:20:00.000	22008.0	21630.283	30608.0	34.0	86900.41	1932704.0	3.43841472E8
3601	George Lyndon Buchanan	East Main Street	TX	5	2007-03-01 04:41:36.000	83487.0	19505.46	19080.0	144.0	31040.787	2575437.0	2.71501184E8
3602	Herbert Grover Johnson	Harry S Truman Blvd	NE	11	1975-06-17 09:54:56.000	48375.0	5376.4146	29687.0	128.0	47240.734	9102351.0	8.5689384E7
3603	Benjamin Benjamin McKinley	Calle Real	UT	17	1975-07-23 04:06:40.000	19817.0	74508.68	20448.0	172.0	97744.17	789535.0	8.3498088E7
3604	Richard Theodore Madison	N Harrison St	OK	17	2000-06-03 03:40:00.000	87136.0	52540.793	23831.0	210.0	83960.06	6577364.0	4.3232208E7
3605	Abraham William Coolidge	Tanger Blvd	TN	31	2002-12-28 09:21:36.000	8388.0	46090.094	30570.0	224.0	49170.33	9060346.0	7.6332966E8
3606	Rutherford Andrew Roosevelt	Moreno Drive	MN	32	2004-02-04 04:01:36.000	34000.0	28195.484	13736.0	206.0	54642.105	7685694.0	2.60699888E8
3607	Rutherford John Washington	Katella Avenue	HI	31	1975-04-22 07:34:56.000	22526.0	4973.33	13561.0	254.0	76701.71	1493044.0	5.750376E7
3608	Theodore Ronald Wilson	Grandview Drive	MA	33	1970-11-24 01:06:40.000	6396.0	82774.97	15072.0	52.0	67644.4	2420485.0	5.7359616E7
3609	James Harry Washington	Via Real	NM	34	1974-12-08 09:34:56.000	84936.0	20124.836	13826.0	16.0	12330.246	5167770.0	7982800.0
3610	Rutherford Grover Washington	Santa Rosa North	DE	35	2003-11-01 03:20:00.000	86875.0	74592.09	7233.0	180.0	55498.633	6858086.0	4.0197932E7
3611	Harry Martin Reagan	W. Russell St.	MT	11	1992-06-03 08:33:20.000	9700.0	80040.07	17234.0	208.0	20863.115	3913062.0	1.89844352E8
3612	Andrew Dwight Garfield	Cabrillo Highway	AK	19	2000-09-12 01:28:16.000	4666.0	53882.613	11184.0	237.0	42256.81	6995455.0	2.93024E8
3613	Warren Zachary Eisenhower	Burnett Road	MT	35	2000-10-23 03:01:36.000	94250.0	39286.37	21010.0	108.0	87900.336	2383244.0	1.97116096E8
3614	Herbert Martin Buchanan	Cerrillos Road	MI	2	2001-09-11 02:48:16.000	24544.0	82344.68	1189.0	192.0	8470.745	3716224.0	3.5952256E7
3615	Thomas Woodrow Adams	San Diego Freeway	WA	50	1978-11-22 04:26:40.000	27786.0	78501.0	30875.0	172.0	22910.395	4510720.0	4.2943232E7
3616	William James Jackson	Jones Road	UT	14	2000-11-04 12:53:20.000	6724.0	22724.734	25851.0	68.0	27080.898	7727152.0	5.110612E7
3617	Theodore Bill Roosevelt	Monroe Street	CA	41	1972-01-21 12:00:00.000	90064.0	7910.868	23979.0	162.0	52540.656	7175388.0	4.07075872E8
3618	George Herbert Arthur	East Fry Blvd.	IL	50	1977-12-12 06:40:00.000	14585.0	38130.67	16008.0	77.0	69114.875	7523128.0	8.6972102E8
3619	William Harry Kennedy	Padre Boulevard	SC	23	2004-09-30 03:40:00.000	13324.0	55216.273	31704.0	244.0	88886.94	7991184.0	4.0506592E8
3620	Grover Grover Pierce	Lawrenceville Suwanee	SC	9	1982-11-23 11:46:40.000	77464.0	75685.875	24348.0	244.0	99684.05	8744192.0	1.30718744E8
3621	Millard Ronald Washington	Bayshore Freeway	TN	33	1970-10-31 01:21:36.000	21824.0	55500.363	15195.0	84.0	53035.605	791945.0	4.44460928E8
3622	Rutherford Martin Taylor	Corona Del Mar	AK	8	2005-02-14 04:53:20.000	801.3	2150.078	16934.0	80.0	62716.312	2949772.0	1.29022992E8
3623	Thomas George Roosevelt	San Simeon	CA	5	1983-03-05 08:13:20.000	62958.0	78210.12	15624.0	89.0	86390.72	3452128.0	1.91325552E8
3624	Jimmy Bill Kennedy	Jones Road	AR	40	1994-01-17 09:46:40.000	88832.0	21372.064	4695.0	252.0	84965.984	6626050.0	2054786.0
3625	Richard John Ford	Cerrillos Road	VT	28	1989-06-19 03:41:36.000	30624.0	44300.387	23855.0	160.0	93594.17	5964661.0	9.7003536E7
3626	Benjamin Ronald Van Buren	Tully Road East	TX	37	1971-05-01 04:33:20.000	81985.0	29268.797	543.0	140.0	23500.988	2660881.0	4.46917792E8
3627	James Ulysses Ford	South Roosevelt Drive	NM	14	1986-12-25 08:41:36.000	60590.0	29064.783	26457.0	54.0	49240.664	7683435.0	5.35521344E8
3628	Jimmy Chester Tyler	North Erringer Road	NY	6	1994-08-30 07:14:56.000	2188.0	11112.763	4719.0	128.0	12534.6875	1263413.0	5.6007245E8
3629	Woodrow Ronald Clinton	Jean de la Fontaine	PA	28	1972-10-25 11:26:40.000	5005.0	47858.12	8613.0	144.0	34450.113	9860413.0	2.990562E7
3630	Dwight Abraham Nixon	Calle Real	HI	26	1999-03-02 06:40:00.000	40400.0	54411.15	3942.0	16.0	81264.25	8848948.0	4.69844E7
3631	Benjamin Andrew Carter	Cerrillos Road	SD	46	2002-10-28 10:06:40.000	54702.0	30852.541	4405.0	150.0	47650.887	9226648.0	3.66303808E8
3632	Millard Harry Carter	E Fowler Avenue	NV	32	1983-11-07 01:33:20.000	81776.0	47388.695	22440.0	94.0	4956.3096	4166656.0	7.2342605E8
3633	Herbert Dwight Roosevelt	Tanger Blvd	OH	3	1996-07-18 11:01:36.000	720.0	5390.9917	24815.0	12.0	17664.473	5207220.0	3.4274784E8
3634	Chester Thomas Monroe	Steele Lane	IN	17	2006-11-15 02:13:20.000	59184.0	71900.42	4348.0	201.0	66611.24	5984496.0	2.02083232E8
3635	Calvin Herbert Wilson	San Marcos	VT	22	1980-11-23 11:34:56.000	19146.0	59222.19	10241.0	115.0	1215.138	2999940.0	9.7162384E7
3636	Millard Rutherford Roosevelt	Carpinteria North	MN	19	1992-01-11 08:00:00.000	93716.0	38063.32	29358.0	114.0	80128.45	8131676.0	1.5422271E7
3637	Benjamin James Van Buren	North Preisker Lane	TX	5	1987-08-13 05:28:16.000	61312.0	40702.758	18732.0	210.0	76876.664	3162627.0	6.5789568E8
3638	Gerald Dwight Harrison	Santa Monica Road	HI	35	2006-08-13 05:13:20.000	90441.0	44174.38	16624.0	64.0	22525.174	833784.0	6.3287008E7
3639	Jimmy John Truman	Monroe Street	AK	14	1986-12-03 01:20:00.000	20380.0	13460.984	5613.0	136.0	25518.166	5154776.0	2.5754E8
3640	Warren Andrew Hoover	Katella Avenue	NM	28	1975-08-25 01:53:20.000	10221.0	20622.338	24316.0	119.0	15297.765	3225008.0	1.12486328E8
3641	James Ulysses Taylor	Burnett Road	FL	7	1975-07-02 11:01:36.000	57300.0	20401.08	1828.0	192.0	11490.727	9477506.0	8.1752336E7
3642	Richard Calvin Clinton	North Erringer Road	HI	4	1990-07-13 01:01:36.000	18212.0	18386.04	23370.0	204.0	32220.791	8893805.0	7.0214816E8
3643	Millard Thomas Pierce	North Erringer Road	CO	49	1993-11-18 05:20:00.000	69856.0	59444.81	7198.0	64.0	8979.42	3188340.0	6.5011904E8
3644	Rutherford Herbert Monroe	Via Real	VA	50	1986-06-30 03:54:56.000	84666.0	39544.727	30051.0	238.0	50000.383	8930280.0	2.5332024E7
3645	Grover Andrew Fillmore	Cleveland Ave.	WV	23	1980-05-26 04:33:20.000	87926.0	73032.43	9012.0	238.0	92292.89	5816564.0	4.43770688E8
3646	George Rutherford Roosevelt	North Preisker Lane	IL	28	1980-07-26 03:41:36.000	95618.0	71200.33	17565.0	120.0	40228.434	1505620.0	1.37203648E8
3647	Bill Martin Washington	Apalachee Parkway	OH	29	1974-01-26 10:14:56.000	61868.0	24224.43	7550.0	108.0	56102.117	3708608.0	7.0028371E8
3648	Franklin Warren Grant	Carpinteria South	NC	11	1989-01-25 07:33:20.000	49506.0	79028.48	20604.0	244.0	49860.8	6084970.0	3.717312E7
3649	John Franklin Quincy	North Atherton Street	AR	40	1975-03-14 08:13:20.000	25680.0	3732.0095	29916.0	16.0	55372.156	7544890.0	6.2633773E8
3650	Thomas Rutherford Roosevelt	Tanger Blvd	LA	17	2004-10-11 02:06:40.000	30317.0	13184.794	17529.0	168.0	17046.074	7792877.0	5.0751084E7
3651	Harry Andrew Taft	N Harrison St	IA	17	1971-12-31 11:34:56.000	5852.0	23984.873	28707.0	181.0	91195.05	8459379.0	2.20172688E8
3652	Martin Andrew Washington	Monroe Street	MI	6	1980-08-31 12:48:16.000	92302.0	47465.56	29965.0	10.0	2670.43	1242884.0	3588924.0
3653	Franklin Ronald Eisenhower	French Camp Turnpike Road	RI	39	2000-07-22 06:06:40.000	28704.0	36818.49	22200.0	24.0	31694.08	5564877.0	1.54364704E8
3654	Warren Thomas Arthur	Tully Road East	NE	49	1987-09-01 02:06:40.000	43664.0	58246.37	21105.0	122.0	12220.488	8020954.0	1.90770528E8
